kecamatan_id,kecamatan_nama,date,rainfall_mm,temp_mean_c,humidity_pct
33.74.09,Genuk,2021-04-02,0.0,27.0,83
33.74.09,Genuk,2021-04-03,0.0,27.3,80
33.74.09,Genuk,2021-04-04,5.2,26.8,84
33.74.09,Genuk,2021-04-05,0.7,27.7,81
33.74.09,Genuk,2021-04-06,1.9,27.3,83
33.74.09,Genuk,2021-04-07,17.1,26.4,86
33.74.09,Genuk,2021-04-08,5.5,27.0,82
33.74.09,Genuk,2021-04-09,1.1,27.4,83
33.74.09,Genuk,2021-04-10,4.5,26.7,86
33.74.09,Genuk,2021-04-11,5.9,26.7,87
33.74.09,Genuk,2021-04-12,0.4,26.6,88
33.74.09,Genuk,2021-04-13,2.3,26.8,87
33.74.09,Genuk,2021-04-14,5.7,26.4,87
33.74.09,Genuk,2021-04-15,19.7,25.9,88
33.74.09,Genuk,2021-04-16,0.8,27.0,84
33.74.09,Genuk,2021-04-17,0.7,27.3,80
33.74.09,Genuk,2021-04-18,3.8,27.0,81
33.74.09,Genuk,2021-04-19,1.4,27.0,83
33.74.09,Genuk,2021-04-20,1.3,27.2,78
33.74.09,Genuk,2021-04-21,0.0,27.1,71
33.74.09,Genuk,2021-04-22,0.0,27.0,72
33.74.09,Genuk,2021-04-23,0.0,27.1,76
33.74.09,Genuk,2021-04-24,0.5,27.5,75
33.74.09,Genuk,2021-04-25,3.1,27.1,79
33.74.09,Genuk,2021-04-26,0.3,27.8,73
33.74.09,Genuk,2021-04-27,0.7,28.1,73
33.74.09,Genuk,2021-04-28,11.4,26.6,86
33.74.09,Genuk,2021-04-29,0.8,27.0,81
33.74.09,Genuk,2021-04-30,6.3,27.3,83
33.74.09,Genuk,2021-05-01,1.8,27.7,81
33.74.09,Genuk,2021-05-02,2.8,28.0,78
33.74.09,Genuk,2021-05-03,0.8,28.0,75
33.74.09,Genuk,2021-05-04,3.3,28.1,77
33.74.09,Genuk,2021-05-05,4.4,27.6,81
33.74.09,Genuk,2021-05-06,3.4,27.9,80
33.74.09,Genuk,2021-05-07,10.7,26.6,87
33.74.09,Genuk,2021-05-08,2.7,27.2,86
33.74.09,Genuk,2021-05-09,0.0,27.3,70
33.74.09,Genuk,2021-05-10,0.0,27.8,71
33.74.09,Genuk,2021-05-11,0.4,28.7,72
33.74.09,Genuk,2021-05-12,0.3,28.7,75
33.74.09,Genuk,2021-05-13,0.4,28.4,72
33.74.09,Genuk,2021-05-14,1.0,28.7,70
33.74.09,Genuk,2021-05-15,0.1,28.6,71
33.74.09,Genuk,2021-05-16,1.2,28.7,73
33.74.09,Genuk,2021-05-17,1.0,28.3,74
33.74.09,Genuk,2021-05-18,6.2,28.0,76
33.74.09,Genuk,2021-05-19,4.4,27.5,81
33.74.09,Genuk,2021-05-20,1.3,27.6,78
33.74.09,Genuk,2021-05-21,2.0,28.1,76
33.74.09,Genuk,2021-05-22,1.2,28.3,77
33.74.09,Genuk,2021-05-23,2.8,27.1,85
33.74.09,Genuk,2021-05-24,7.1,27.7,81
33.74.09,Genuk,2021-05-25,44.7,27.0,84
33.74.09,Genuk,2021-05-26,2.8,27.5,81
33.74.09,Genuk,2021-05-27,0.4,28.2,76
33.74.09,Genuk,2021-05-28,21.4,27.2,82
33.74.09,Genuk,2021-05-29,7.2,26.7,85
33.74.09,Genuk,2021-05-30,1.5,27.1,85
33.74.09,Genuk,2021-05-31,1.8,27.4,85
33.74.09,Genuk,2021-06-01,2.4,27.4,83
33.74.09,Genuk,2021-06-02,1.8,27.6,83
33.74.09,Genuk,2021-06-03,0.5,28.2,79
33.74.09,Genuk,2021-06-04,0.2,28.6,73
33.74.09,Genuk,2021-06-05,0.4,28.2,76
33.74.09,Genuk,2021-06-06,0.4,28.2,74
33.74.09,Genuk,2021-06-07,0.5,28.0,79
33.74.09,Genuk,2021-06-08,0.4,27.9,77
33.74.09,Genuk,2021-06-09,6.1,27.1,83
33.74.09,Genuk,2021-06-10,3.6,27.4,83
33.74.09,Genuk,2021-06-11,8.6,27.1,85
33.74.09,Genuk,2021-06-12,0.1,27.3,80
33.74.09,Genuk,2021-06-13,0.0,28.0,73
33.74.09,Genuk,2021-06-14,4.4,26.9,80
33.74.09,Genuk,2021-06-15,7.4,26.4,84
33.74.09,Genuk,2021-06-16,17.0,26.2,87
33.74.09,Genuk,2021-06-17,9.9,25.7,88
33.74.09,Genuk,2021-06-18,5.4,26.7,83
33.74.09,Genuk,2021-06-19,19.1,25.4,91
33.74.09,Genuk,2021-06-20,6.5,25.6,88
33.74.09,Genuk,2021-06-21,9.8,25.6,89
33.74.09,Genuk,2021-06-22,2.4,26.7,83
33.74.09,Genuk,2021-06-23,6.4,26.1,86
33.74.09,Genuk,2021-06-24,13.7,25.5,91
33.74.09,Genuk,2021-06-25,3.1,26.8,83
33.74.09,Genuk,2021-06-26,4.1,27.0,82
33.74.09,Genuk,2021-06-27,1.6,27.4,79
33.74.09,Genuk,2021-06-28,15.0,25.8,87
33.74.09,Genuk,2021-06-29,1.9,26.8,79
33.74.09,Genuk,2021-06-30,3.6,26.7,82
33.74.09,Genuk,2021-07-01,0.3,27.4,79
33.74.09,Genuk,2021-07-02,0.0,27.3,75
33.74.09,Genuk,2021-07-03,0.0,27.5,68
33.74.09,Genuk,2021-07-04,0.0,27.6,71
33.74.09,Genuk,2021-07-05,0.2,27.6,69
33.74.09,Genuk,2021-07-06,0.0,26.8,58
33.74.09,Genuk,2021-07-07,0.0,26.9,60
33.74.09,Genuk,2021-07-08,0.0,27.5,66
33.74.09,Genuk,2021-07-09,2.4,28.1,72
33.74.09,Genuk,2021-07-10,1.5,27.8,76
33.74.09,Genuk,2021-07-11,2.2,28.6,68
33.74.09,Genuk,2021-07-12,0.0,28.0,64
33.74.09,Genuk,2021-07-13,0.0,28.5,63
33.74.09,Genuk,2021-07-14,0.0,28.8,60
33.74.09,Genuk,2021-07-15,0.0,29.0,56
33.74.09,Genuk,2021-07-16,0.0,27.8,57
33.74.09,Genuk,2021-07-17,0.0,28.1,60
33.74.09,Genuk,2021-07-18,0.4,28.7,67
33.74.09,Genuk,2021-07-19,0.4,28.8,68
33.74.09,Genuk,2021-07-20,0.2,29.1,65
33.74.09,Genuk,2021-07-21,0.1,28.9,66
33.74.09,Genuk,2021-07-22,0.0,28.8,63
33.74.09,Genuk,2021-07-23,0.2,28.8,63
33.74.09,Genuk,2021-07-24,0.0,29.2,60
33.74.09,Genuk,2021-07-25,0.0,28.9,58
33.74.09,Genuk,2021-07-26,0.0,26.9,61
33.74.09,Genuk,2021-07-27,0.0,27.8,54
33.74.09,Genuk,2021-07-28,0.0,28.1,55
33.74.09,Genuk,2021-07-29,0.0,28.6,59
33.74.09,Genuk,2021-07-30,0.4,28.4,63
33.74.09,Genuk,2021-07-31,2.3,28.6,65
33.74.09,Genuk,2021-08-01,0.7,28.8,66
33.74.09,Genuk,2021-08-02,0.7,28.6,63
33.74.09,Genuk,2021-08-03,1.5,28.7,66
33.74.09,Genuk,2021-08-04,2.1,29.0,64
33.74.09,Genuk,2021-08-05,2.0,28.5,67
33.74.09,Genuk,2021-08-06,0.8,29.1,62
33.74.09,Genuk,2021-08-07,0.4,29.3,63
33.74.09,Genuk,2021-08-08,7.6,28.9,69
33.74.09,Genuk,2021-08-09,18.2,28.2,73
33.74.09,Genuk,2021-08-10,0.2,29.1,63
33.74.09,Genuk,2021-08-11,0.0,29.0,49
33.74.09,Genuk,2021-08-12,0.5,29.3,52
33.74.09,Genuk,2021-08-13,10.2,28.4,66
33.74.09,Genuk,2021-08-14,1.3,28.7,69
33.74.09,Genuk,2021-08-15,0.5,29.0,61
33.74.09,Genuk,2021-08-16,0.4,28.8,66
33.74.09,Genuk,2021-08-17,0.0,29.1,63
33.74.09,Genuk,2021-08-18,1.3,28.5,66
33.74.09,Genuk,2021-08-19,11.4,27.6,75
33.74.09,Genuk,2021-08-20,1.1,28.3,61
33.74.09,Genuk,2021-08-21,2.7,28.1,68
33.74.09,Genuk,2021-08-22,0.4,28.4,67
33.74.09,Genuk,2021-08-23,0.0,28.6,63
33.74.09,Genuk,2021-08-24,0.0,28.6,61
33.74.09,Genuk,2021-08-25,0.5,29.0,54
33.74.09,Genuk,2021-08-26,0.0,28.8,56
33.74.09,Genuk,2021-08-27,0.0,29.0,52
33.74.09,Genuk,2021-08-28,0.5,29.3,54
33.74.09,Genuk,2021-08-29,0.6,29.6,58
33.74.09,Genuk,2021-08-30,1.4,29.6,59
33.74.09,Genuk,2021-08-31,2.1,29.5,61
33.74.09,Genuk,2021-09-01,0.8,29.3,59
33.74.09,Genuk,2021-09-02,0.1,29.2,58
33.74.09,Genuk,2021-09-03,0.0,29.3,54
33.74.09,Genuk,2021-09-04,0.2,29.3,54
33.74.09,Genuk,2021-09-05,0.0,29.3,54
33.74.09,Genuk,2021-09-06,0.5,29.4,59
33.74.09,Genuk,2021-09-07,1.5,29.3,65
33.74.09,Genuk,2021-09-08,2.2,28.7,67
33.74.09,Genuk,2021-09-09,0.2,28.8,61
33.74.09,Genuk,2021-09-10,0.1,29.4,58
33.74.09,Genuk,2021-09-11,20.6,28.7,68
33.74.09,Genuk,2021-09-12,2.1,27.8,74
33.74.09,Genuk,2021-09-13,8.3,27.8,74
33.74.09,Genuk,2021-09-14,4.9,26.9,80
33.74.09,Genuk,2021-09-15,7.8,27.7,78
33.74.09,Genuk,2021-09-16,0.4,28.2,74
33.74.09,Genuk,2021-09-17,0.3,29.3,65
33.74.09,Genuk,2021-09-18,0.6,29.5,57
33.74.09,Genuk,2021-09-19,1.1,29.3,58
33.74.09,Genuk,2021-09-20,0.0,29.7,55
33.74.09,Genuk,2021-09-21,20.5,28.2,70
33.74.09,Genuk,2021-09-22,1.2,28.1,70
33.74.09,Genuk,2021-09-23,3.0,28.2,71
33.74.09,Genuk,2021-09-24,3.8,27.4,79
33.74.09,Genuk,2021-09-25,3.2,27.9,77
33.74.09,Genuk,2021-09-26,7.5,26.9,85
33.74.09,Genuk,2021-09-27,1.7,27.3,79
33.74.09,Genuk,2021-09-28,0.1,28.3,71
33.74.09,Genuk,2021-09-29,0.0,28.6,64
33.74.09,Genuk,2021-09-30,0.1,28.7,71
33.74.09,Genuk,2021-10-01,0.3,28.5,74
33.74.09,Genuk,2021-10-02,0.6,28.0,71
33.74.09,Genuk,2021-10-03,1.1,28.3,71
33.74.09,Genuk,2021-10-04,1.0,27.8,72
33.74.09,Genuk,2021-10-05,0.0,28.2,64
33.74.09,Genuk,2021-10-06,0.1,28.3,63
33.74.09,Genuk,2021-10-07,0.2,28.5,62
33.74.09,Genuk,2021-10-08,0.6,28.7,61
33.74.09,Genuk,2021-10-09,0.0,29.3,60
33.74.09,Genuk,2021-10-10,0.0,29.8,60
33.74.09,Genuk,2021-10-11,0.7,29.6,63
33.74.09,Genuk,2021-10-12,0.3,29.8,58
33.74.09,Genuk,2021-10-13,0.1,29.5,59
33.74.09,Genuk,2021-10-14,0.2,29.9,59
33.74.09,Genuk,2021-10-15,0.1,29.9,63
33.74.09,Genuk,2021-10-16,3.7,30.0,64
33.74.09,Genuk,2021-10-17,5.2,28.6,75
33.74.09,Genuk,2021-10-18,3.3,26.7,83
33.74.09,Genuk,2021-10-19,2.8,27.3,81
33.74.09,Genuk,2021-10-20,3.8,28.2,75
33.74.09,Genuk,2021-10-21,17.9,27.8,80
33.74.09,Genuk,2021-10-22,30.8,27.3,80
33.74.09,Genuk,2021-10-23,2.0,27.8,78
33.74.09,Genuk,2021-10-24,6.5,28.1,80
33.74.09,Genuk,2021-10-25,1.5,28.2,78
33.74.09,Genuk,2021-10-26,5.2,27.7,77
33.74.09,Genuk,2021-10-27,16.4,27.1,84
33.74.09,Genuk,2021-10-28,13.4,26.9,85
33.74.09,Genuk,2021-10-29,6.8,27.0,86
33.74.09,Genuk,2021-10-30,2.7,27.2,83
33.74.09,Genuk,2021-10-31,11.2,26.9,83
33.74.09,Genuk,2021-11-01,11.9,26.5,85
33.74.09,Genuk,2021-11-02,7.9,26.6,84
33.74.09,Genuk,2021-11-03,3.5,26.9,83
33.74.09,Genuk,2021-11-04,8.6,27.0,84
33.74.09,Genuk,2021-11-05,19.2,26.5,87
33.74.09,Genuk,2021-11-06,1.4,27.4,81
33.74.09,Genuk,2021-11-07,9.6,27.2,84
33.74.09,Genuk,2021-11-08,10.7,27.0,85
33.74.09,Genuk,2021-11-09,26.8,26.9,85
33.74.09,Genuk,2021-11-10,31.8,26.2,90
33.74.09,Genuk,2021-11-11,9.0,25.5,92
33.74.09,Genuk,2021-11-12,7.6,25.8,89
33.74.09,Genuk,2021-11-13,6.8,26.1,87
33.74.09,Genuk,2021-11-14,13.0,25.5,91
33.74.09,Genuk,2021-11-15,12.6,25.4,90
33.74.09,Genuk,2021-11-16,1.2,26.5,85
33.74.09,Genuk,2021-11-17,7.2,26.9,85
33.74.09,Genuk,2021-11-18,12.3,26.6,88
33.74.09,Genuk,2021-11-19,9.3,26.2,88
33.74.09,Genuk,2021-11-20,3.4,25.5,90
33.74.09,Genuk,2021-11-21,0.3,26.9,83
33.74.09,Genuk,2021-11-22,1.2,27.2,81
33.74.09,Genuk,2021-11-23,53.6,25.9,89
33.74.09,Genuk,2021-11-24,1.9,26.2,86
33.74.09,Genuk,2021-11-25,3.6,26.7,85
33.74.09,Genuk,2021-11-26,15.5,26.1,88
33.74.09,Genuk,2021-11-27,11.0,25.4,90
33.74.09,Genuk,2021-11-28,12.7,24.4,94
33.74.09,Genuk,2021-11-29,0.0,26.2,81
33.74.09,Genuk,2021-11-30,13.9,26.5,82
33.74.09,Genuk,2021-12-01,7.2,26.2,87
33.74.09,Genuk,2021-12-02,3.7,27.0,80
33.74.09,Genuk,2021-12-03,2.9,26.9,85
33.74.09,Genuk,2021-12-04,16.8,26.2,87
33.74.09,Genuk,2021-12-05,4.6,26.0,86
33.74.09,Genuk,2021-12-06,2.0,26.0,86
33.74.09,Genuk,2021-12-07,6.1,26.5,83
33.74.09,Genuk,2021-12-08,2.8,27.1,82
33.74.09,Genuk,2021-12-09,9.3,26.2,88
33.74.09,Genuk,2021-12-10,6.0,26.0,89
33.74.09,Genuk,2021-12-11,6.5,26.0,88
33.74.09,Genuk,2021-12-12,2.2,26.4,88
33.74.09,Genuk,2021-12-13,1.3,26.7,85
33.74.09,Genuk,2021-12-14,2.9,26.6,86
33.74.09,Genuk,2021-12-15,15.4,26.6,88
33.74.09,Genuk,2021-12-16,3.3,26.1,90
33.74.09,Genuk,2021-12-17,5.7,26.6,87
33.74.09,Genuk,2021-12-18,11.8,27.1,86
33.74.09,Genuk,2021-12-19,25.2,26.9,87
33.74.09,Genuk,2021-12-20,7.8,25.5,91
33.74.09,Genuk,2021-12-21,15.0,24.9,95
33.74.09,Genuk,2021-12-22,0.0,26.6,84
33.74.09,Genuk,2021-12-23,5.4,26.8,83
33.74.09,Genuk,2021-12-24,1.2,26.6,83
33.74.09,Genuk,2021-12-25,12.0,26.1,88
33.74.09,Genuk,2021-12-26,11.9,26.3,88
33.74.09,Genuk,2021-12-27,11.3,26.0,88
33.74.09,Genuk,2021-12-28,8.4,26.1,87
33.74.09,Genuk,2021-12-29,5.8,26.4,84
33.74.09,Genuk,2021-12-30,15.9,26.2,87
33.74.09,Genuk,2021-12-31,27.4,25.7,89
33.74.09,Genuk,2022-01-01,2.4,25.7,87
33.74.09,Genuk,2022-01-02,1.7,25.7,86
33.74.09,Genuk,2022-01-03,2.5,26.7,83
33.74.09,Genuk,2022-01-04,0.1,26.4,75
33.74.09,Genuk,2022-01-05,0.6,26.8,80
33.74.09,Genuk,2022-01-06,7.3,26.5,83
33.74.09,Genuk,2022-01-07,3.6,26.0,87
33.74.09,Genuk,2022-01-08,1.9,26.6,81
33.74.09,Genuk,2022-01-09,10.4,25.9,86
33.74.09,Genuk,2022-01-10,3.4,26.2,86
33.74.09,Genuk,2022-01-11,23.0,25.8,87
33.74.09,Genuk,2022-01-12,14.8,24.8,91
33.74.09,Genuk,2022-01-13,6.6,25.8,86
33.74.09,Genuk,2022-01-14,0.9,26.0,84
33.74.09,Genuk,2022-01-15,4.4,26.4,81
33.74.09,Genuk,2022-01-16,3.6,26.6,82
33.74.09,Genuk,2022-01-17,9.9,26.3,85
33.74.09,Genuk,2022-01-18,5.7,25.5,87
33.74.09,Genuk,2022-01-19,8.9,25.6,84
33.74.09,Genuk,2022-01-20,37.7,24.3,93
33.74.09,Genuk,2022-01-21,3.0,26.0,84
33.74.09,Genuk,2022-01-22,13.8,25.9,86
33.74.09,Genuk,2022-01-23,15.1,26.0,88
33.74.09,Genuk,2022-01-24,0.6,27.0,83
33.74.09,Genuk,2022-01-25,3.4,26.3,84
33.74.09,Genuk,2022-01-26,1.7,26.4,82
33.74.09,Genuk,2022-01-27,7.8,26.6,84
33.74.09,Genuk,2022-01-28,2.0,26.3,84
33.74.09,Genuk,2022-01-29,0.8,26.3,85
33.74.09,Genuk,2022-01-30,2.0,26.3,85
33.74.09,Genuk,2022-01-31,12.2,26.1,85
33.74.09,Genuk,2022-02-01,9.5,27.0,80
33.74.09,Genuk,2022-02-02,7.1,26.1,86
33.74.09,Genuk,2022-02-03,0.0,26.9,82
33.74.09,Genuk,2022-02-04,3.6,26.7,83
33.74.09,Genuk,2022-02-05,42.7,25.7,89
33.74.09,Genuk,2022-02-06,13.4,25.7,89
33.74.09,Genuk,2022-02-07,24.7,25.0,92
33.74.09,Genuk,2022-02-08,3.4,26.5,83
33.74.09,Genuk,2022-02-09,13.7,26.2,87
33.74.09,Genuk,2022-02-10,1.1,26.5,82
33.74.09,Genuk,2022-02-11,0.0,27.6,75
33.74.09,Genuk,2022-02-12,11.2,26.5,83
33.74.09,Genuk,2022-02-13,22.1,26.0,87
33.74.09,Genuk,2022-02-14,4.9,26.2,86
33.74.09,Genuk,2022-02-15,27.2,25.3,88
33.74.09,Genuk,2022-02-16,14.5,26.2,87
33.74.09,Genuk,2022-02-17,16.9,25.2,90
33.74.09,Genuk,2022-02-18,4.3,25.0,92
33.74.09,Genuk,2022-02-19,0.9,26.5,85
33.74.09,Genuk,2022-02-20,0.2,26.7,84
33.74.09,Genuk,2022-02-21,10.5,26.6,84
33.74.09,Genuk,2022-02-22,1.0,26.2,85
33.74.09,Genuk,2022-02-23,0.8,26.1,84
33.74.09,Genuk,2022-02-24,0.2,26.2,84
33.74.09,Genuk,2022-02-25,7.4,25.8,86
33.74.09,Genuk,2022-02-26,2.3,26.4,82
33.74.09,Genuk,2022-02-27,7.3,27.0,79
33.74.09,Genuk,2022-02-28,6.4,26.7,81
33.74.09,Genuk,2022-03-01,2.2,26.6,82
33.74.09,Genuk,2022-03-02,3.7,26.7,83
33.74.09,Genuk,2022-03-03,4.1,26.3,86
33.74.09,Genuk,2022-03-04,0.4,26.2,86
33.74.09,Genuk,2022-03-05,7.1,26.3,86
33.74.09,Genuk,2022-03-06,4.5,26.1,87
33.74.09,Genuk,2022-03-07,15.6,25.4,91
33.74.09,Genuk,2022-03-08,7.5,25.5,90
33.74.09,Genuk,2022-03-09,10.0,25.9,90
33.74.09,Genuk,2022-03-10,21.3,25.1,92
33.74.09,Genuk,2022-03-11,1.4,26.2,87
33.74.09,Genuk,2022-03-12,8.5,25.9,89
33.74.09,Genuk,2022-03-13,13.4,26.9,85
33.74.09,Genuk,2022-03-14,13.8,26.1,91
33.74.09,Genuk,2022-03-15,30.1,25.4,93
33.74.09,Genuk,2022-03-16,6.7,26.0,90
33.74.09,Genuk,2022-03-17,2.0,26.9,86
33.74.09,Genuk,2022-03-18,9.2,26.8,85
33.74.09,Genuk,2022-03-19,2.2,26.1,88
33.74.09,Genuk,2022-03-20,12.3,26.0,89
33.74.09,Genuk,2022-03-21,3.1,26.5,87
33.74.09,Genuk,2022-03-22,2.9,25.9,88
33.74.09,Genuk,2022-03-23,1.1,27.1,81
33.74.09,Genuk,2022-03-24,5.6,27.0,81
33.74.09,Genuk,2022-03-25,0.0,27.4,80
33.74.09,Genuk,2022-03-26,1.4,27.2,81
33.74.09,Genuk,2022-03-27,3.3,26.4,87
33.74.09,Genuk,2022-03-28,1.7,27.1,81
33.74.09,Genuk,2022-03-29,2.6,26.7,83
33.74.09,Genuk,2022-03-30,8.0,27.4,79
33.74.09,Genuk,2022-03-31,14.2,26.6,86
33.74.09,Genuk,2022-04-01,5.1,26.4,84
33.74.09,Genuk,2022-04-02,6.9,27.0,82
33.74.09,Genuk,2022-04-03,7.3,26.7,86
33.74.09,Genuk,2022-04-04,0.5,26.4,86
33.74.09,Genuk,2022-04-05,5.3,25.9,85
33.74.09,Genuk,2022-04-06,2.5,26.8,84
33.74.09,Genuk,2022-04-07,5.1,26.5,81
33.74.09,Genuk,2022-04-08,4.5,26.5,84
33.74.09,Genuk,2022-04-09,1.9,26.7,81
33.74.09,Genuk,2022-04-10,12.6,26.5,84
33.74.09,Genuk,2022-04-11,3.4,27.5,80
33.74.09,Genuk,2022-04-12,2.5,27.3,80
33.74.09,Genuk,2022-04-13,0.7,27.3,76
33.74.09,Genuk,2022-04-14,1.6,27.4,78
33.74.09,Genuk,2022-04-15,2.0,27.9,76
33.74.09,Genuk,2022-04-16,0.4,27.7,78
33.74.09,Genuk,2022-04-17,2.5,27.4,80
33.74.09,Genuk,2022-04-18,2.0,27.7,79
33.74.09,Genuk,2022-04-19,10.2,26.7,86
33.74.09,Genuk,2022-04-20,6.4,26.2,88
33.74.09,Genuk,2022-04-21,16.3,25.1,92
33.74.09,Genuk,2022-04-22,0.1,27.3,81
33.74.09,Genuk,2022-04-23,5.0,27.3,82
33.74.09,Genuk,2022-04-24,1.8,26.8,85
33.74.09,Genuk,2022-04-25,5.0,27.3,82
33.74.09,Genuk,2022-04-26,4.2,26.4,86
33.74.09,Genuk,2022-04-27,7.6,26.6,85
33.74.09,Genuk,2022-04-28,5.3,27.2,83
33.74.09,Genuk,2022-04-29,4.8,26.7,86
33.74.09,Genuk,2022-04-30,9.3,26.6,86
33.74.09,Genuk,2022-05-01,11.5,26.5,87
33.74.09,Genuk,2022-05-02,0.1,27.5,79
33.74.09,Genuk,2022-05-03,0.0,28.5,70
33.74.09,Genuk,2022-05-04,4.1,27.7,79
33.74.09,Genuk,2022-05-05,1.1,27.9,77
33.74.09,Genuk,2022-05-06,5.5,27.6,80
33.74.09,Genuk,2022-05-07,9.9,27.3,83
33.74.09,Genuk,2022-05-08,3.6,26.7,87
33.74.09,Genuk,2022-05-09,1.3,26.7,87
33.74.09,Genuk,2022-05-10,9.9,26.7,88
33.74.09,Genuk,2022-05-11,2.0,27.3,85
33.74.09,Genuk,2022-05-12,15.7,26.9,87
33.74.09,Genuk,2022-05-13,6.3,27.0,87
33.74.09,Genuk,2022-05-14,8.1,26.6,88
33.74.09,Genuk,2022-05-15,5.4,27.1,87
33.74.09,Genuk,2022-05-16,3.3,27.4,83
33.74.09,Genuk,2022-05-17,0.3,27.4,79
33.74.09,Genuk,2022-05-18,5.0,27.1,83
33.74.09,Genuk,2022-05-19,7.7,26.1,89
33.74.09,Genuk,2022-05-20,14.5,26.0,88
33.74.09,Genuk,2022-05-21,24.3,25.3,92
33.74.09,Genuk,2022-05-22,8.1,25.8,88
33.74.09,Genuk,2022-05-23,4.3,26.6,82
33.74.09,Genuk,2022-05-24,0.6,27.7,76
33.74.09,Genuk,2022-05-25,0.9,26.7,86
33.74.09,Genuk,2022-05-26,16.8,24.4,94
33.74.09,Genuk,2022-05-27,0.0,26.1,83
33.74.09,Genuk,2022-05-28,0.1,27.2,77
33.74.09,Genuk,2022-05-29,0.3,26.6,83
33.74.09,Genuk,2022-05-30,0.1,27.1,79
33.74.09,Genuk,2022-05-31,0.0,27.4,77
33.74.09,Genuk,2022-06-01,1.1,26.9,84
33.74.09,Genuk,2022-06-02,1.8,27.6,79
33.74.09,Genuk,2022-06-03,2.7,26.9,83
33.74.09,Genuk,2022-06-04,5.7,26.4,83
33.74.09,Genuk,2022-06-05,11.9,25.7,89
33.74.09,Genuk,2022-06-06,2.4,25.8,88
33.74.09,Genuk,2022-06-07,0.3,26.7,83
33.74.09,Genuk,2022-06-08,28.0,25.9,86
33.74.09,Genuk,2022-06-09,3.9,26.3,83
33.74.09,Genuk,2022-06-10,2.3,26.6,82
33.74.09,Genuk,2022-06-11,22.6,26.3,86
33.74.09,Genuk,2022-06-12,7.4,26.0,87
33.74.09,Genuk,2022-06-13,11.1,25.4,89
33.74.09,Genuk,2022-06-14,8.6,25.8,88
33.74.09,Genuk,2022-06-15,10.2,25.6,86
33.74.09,Genuk,2022-06-16,9.7,26.0,85
33.74.09,Genuk,2022-06-17,12.4,24.9,91
33.74.09,Genuk,2022-06-18,7.0,25.8,88
33.74.09,Genuk,2022-06-19,8.2,25.9,86
33.74.09,Genuk,2022-06-20,1.3,27.0,78
33.74.09,Genuk,2022-06-21,0.2,27.1,75
33.74.09,Genuk,2022-06-22,0.0,27.2,72
33.74.09,Genuk,2022-06-23,1.1,26.6,76
33.74.09,Genuk,2022-06-24,1.0,26.7,78
33.74.09,Genuk,2022-06-25,3.9,26.3,81
33.74.09,Genuk,2022-06-26,13.1,25.5,88
33.74.09,Genuk,2022-06-27,6.6,25.9,86
33.74.09,Genuk,2022-06-28,0.0,27.1,69
33.74.09,Genuk,2022-06-29,0.0,27.0,66
33.74.09,Genuk,2022-06-30,0.0,26.7,66
33.74.09,Genuk,2022-07-01,0.0,27.4,70
33.74.09,Genuk,2022-07-02,0.2,28.5,64
33.74.09,Genuk,2022-07-03,2.6,27.7,76
33.74.09,Genuk,2022-07-04,0.8,27.6,79
33.74.09,Genuk,2022-07-05,2.4,27.2,80
33.74.09,Genuk,2022-07-06,7.1,25.9,87
33.74.09,Genuk,2022-07-07,0.0,27.3,73
33.74.09,Genuk,2022-07-08,0.0,26.9,67
33.74.09,Genuk,2022-07-09,0.0,26.9,60
33.74.09,Genuk,2022-07-10,0.0,27.7,63
33.74.09,Genuk,2022-07-11,0.2,28.1,68
33.74.09,Genuk,2022-07-12,6.1,27.9,75
33.74.09,Genuk,2022-07-13,13.5,26.6,83
33.74.09,Genuk,2022-07-14,8.6,25.9,85
33.74.09,Genuk,2022-07-15,3.7,27.0,78
33.74.09,Genuk,2022-07-16,9.1,25.9,85
33.74.09,Genuk,2022-07-17,1.3,26.1,78
33.74.09,Genuk,2022-07-18,2.2,27.3,75
33.74.09,Genuk,2022-07-19,0.0,28.0,73
33.74.09,Genuk,2022-07-20,0.0,27.3,72
33.74.09,Genuk,2022-07-21,0.0,28.3,64
33.74.09,Genuk,2022-07-22,2.5,28.4,66
33.74.09,Genuk,2022-07-23,1.0,27.7,73
33.74.09,Genuk,2022-07-24,0.0,28.2,63
33.74.09,Genuk,2022-07-25,0.0,26.8,52
33.74.09,Genuk,2022-07-26,0.0,27.0,59
33.74.09,Genuk,2022-07-27,0.0,28.3,65
33.74.09,Genuk,2022-07-28,0.0,28.5,66
33.74.09,Genuk,2022-07-29,0.0,28.2,68
33.74.09,Genuk,2022-07-30,0.0,28.2,65
33.74.09,Genuk,2022-07-31,0.0,28.1,66
33.74.09,Genuk,2022-08-01,0.0,28.5,66
33.74.09,Genuk,2022-08-02,3.9,28.6,66
33.74.09,Genuk,2022-08-03,2.8,27.3,78
33.74.09,Genuk,2022-08-04,0.2,28.2,70
33.74.09,Genuk,2022-08-05,0.0,27.2,63
33.74.09,Genuk,2022-08-06,0.1,27.5,66
33.74.09,Genuk,2022-08-07,0.5,28.3,66
33.74.09,Genuk,2022-08-08,0.0,28.9,57
33.74.09,Genuk,2022-08-09,0.4,29.1,59
33.74.09,Genuk,2022-08-10,0.1,29.3,63
33.74.09,Genuk,2022-08-11,1.1,29.2,66
33.74.09,Genuk,2022-08-12,3.6,28.3,71
