kecamatan_id,kecamatan_nama,week_start,disease,cases,population,rainfall_mm,temp_mean_c,humidity_pct
33.74.04,Semarang Selatan,2025-10-20,ISPA,427,70890,150.9,26.8,85.4
33.74.05,Semarang Barat,2025-10-20,ISPA,884,158726,150.9,27.0,85.4
33.74.06,Gayamsari,2025-10-20,ISPA,232,68900,150.9,26.8,85.4
33.74.07,Candisari,2025-10-20,ISPA,352,78420,150.9,26.8,85.4
33.74.08,Gajahmungkur,2025-10-20,ISPA,134,58310,150.9,26.8,85.4
33.74.09,Genuk,2025-10-20,ISPA,246,112400,167.8,26.9,85.0
33.74.10,Pedurungan,2025-10-20,ISPA,1777,192500,167.8,27.1,85.0
33.74.11,Tembalang,2025-10-20,ISPA,1272,185400,199.9,26.0,87.1
33.74.12,Banyumanik,2025-10-20,ISPA,778,142100,199.9,26.0,87.1
33.74.13,Gunungpati,2025-10-20,ISPA,266,98200,237.5,24.9,88.1
33.74.14,Mijen,2025-10-20,ISPA,467,78900,209.9,25.5,87.7
33.74.15,Ngaliyan,2025-10-20,ISPA,745,145800,204.2,26.4,86.1
33.74.16,Tugu,2025-10-20,ISPA,493,32100,204.2,27.1,86.3
33.74.01,Semarang Tengah,2025-10-27,ISPA,246,62540,59.8,26.9,84.6
33.74.02,Semarang Utara,2025-10-27,ISPA,710,128450,59.8,27.1,84.6
33.74.03,Semarang Timur,2025-10-27,ISPA,284,72130,59.8,26.9,84.6
33.74.04,Semarang Selatan,2025-10-27,ISPA,427,70890,59.8,26.9,84.6
33.74.05,Semarang Barat,2025-10-27,ISPA,884,158726,59.8,27.1,84.6
33.74.06,Gayamsari,2025-10-27,ISPA,232,68900,59.8,26.9,84.6
33.74.07,Candisari,2025-10-27,ISPA,352,78420,59.8,26.9,84.6
33.74.08,Gajahmungkur,2025-10-27,ISPA,134,58310,59.8,26.9,84.6
33.74.09,Genuk,2025-10-27,ISPA,246,112400,74.4,27.0,84.3
33.74.10,Pedurungan,2025-10-27,ISPA,1777,192500,74.4,27.1,84.3
33.74.11,Tembalang,2025-10-27,ISPA,1272,185400,68.1,26.1,85.0
33.74.12,Banyumanik,2025-10-27,ISPA,778,142100,68.1,26.1,85.0
33.74.13,Gunungpati,2025-10-27,ISPA,266,98200,69.1,25.0,85.9
33.74.14,Mijen,2025-10-27,ISPA,467,78900,65.5,25.7,85.1
33.74.15,Ngaliyan,2025-10-27,ISPA,745,145800,57.5,26.6,84.3
33.74.16,Tugu,2025-10-27,ISPA,493,32100,57.5,27.3,84.3
33.74.01,Semarang Tengah,2025-11-03,ISPA,268,62540,39.2,27.1,82.9
33.74.02,Semarang Utara,2025-11-03,ISPA,889,128450,39.2,27.3,83.0
33.74.03,Semarang Timur,2025-11-03,ISPA,293,72130,39.2,27.1,82.9
33.74.04,Semarang Selatan,2025-11-03,ISPA,510,70890,39.2,27.1,82.9
33.74.05,Semarang Barat,2025-11-03,ISPA,1036,158726,39.2,27.3,83.0
33.74.06,Gayamsari,2025-11-03,ISPA,276,68900,39.2,27.1,82.9
33.74.07,Candisari,2025-11-03,ISPA,391,78420,39.2,27.1,82.9
33.74.08,Gajahmungkur,2025-11-03,ISPA,137,58310,39.2,27.1,82.9
33.74.09,Genuk,2025-11-03,ISPA,307,112400,58.3,27.0,83.6
33.74.10,Pedurungan,2025-11-03,ISPA,1227,192500,58.3,27.1,83.6
33.74.11,Tembalang,2025-11-03,ISPA,1035,185400,61.9,26.1,84.4
33.74.12,Banyumanik,2025-11-03,ISPA,920,142100,61.9,26.1,84.4
33.74.13,Gunungpati,2025-11-03,ISPA,304,98200,69.7,25.1,84.3
33.74.14,Mijen,2025-11-03,ISPA,513,78900,87.0,25.7,84.7
33.74.15,Ngaliyan,2025-11-03,ISPA,703,145800,55.9,26.8,82.7
33.74.16,Tugu,2025-11-03,ISPA,525,32100,55.9,27.5,82.7
33.74.01,Semarang Tengah,2025-11-10,ISPA,268,62540,66.9,26.6,86.0
33.74.02,Semarang Utara,2025-11-10,ISPA,889,128450,66.9,26.8,86.0
33.74.03,Semarang Timur,2025-11-10,ISPA,293,72130,66.9,26.6,86.0
33.74.04,Semarang Selatan,2025-11-10,ISPA,510,70890,66.9,26.6,86.0
33.74.05,Semarang Barat,2025-11-10,ISPA,1036,158726,66.9,26.8,86.0
33.74.06,Gayamsari,2025-11-10,ISPA,276,68900,66.9,26.6,86.0
33.74.07,Candisari,2025-11-10,ISPA,391,78420,66.9,26.6,86.0
33.74.08,Gajahmungkur,2025-11-10,ISPA,137,58310,66.9,26.6,86.0
33.74.09,Genuk,2025-11-10,ISPA,307,112400,77.6,26.5,86.0
33.74.10,Pedurungan,2025-11-10,ISPA,1227,192500,77.6,26.7,86.0
33.74.11,Tembalang,2025-11-10,ISPA,1035,185400,105.5,25.5,88.0
33.74.12,Banyumanik,2025-11-10,ISPA,920,142100,105.5,25.5,88.0
33.74.13,Gunungpati,2025-11-10,ISPA,304,98200,167.8,24.6,88.4
33.74.14,Mijen,2025-11-10,ISPA,513,78900,122.3,25.3,88.0
33.74.15,Ngaliyan,2025-11-10,ISPA,703,145800,85.8,26.3,85.7
33.74.16,Tugu,2025-11-10,ISPA,525,32100,85.8,27.0,86.0
33.74.01,Semarang Tengah,2025-11-17,ISPA,268,62540,47.2,27.0,82.7
33.74.02,Semarang Utara,2025-11-17,ISPA,889,128450,47.2,27.2,82.7
33.74.03,Semarang Timur,2025-11-17,ISPA,293,72130,47.2,27.0,82.7
33.74.04,Semarang Selatan,2025-11-17,ISPA,510,70890,47.2,27.0,82.7
33.74.05,Semarang Barat,2025-11-17,ISPA,1036,158726,47.2,27.2,82.7
33.74.06,Gayamsari,2025-11-17,ISPA,276,68900,47.2,27.0,82.7
33.74.07,Candisari,2025-11-17,ISPA,391,78420,47.2,27.0,82.7
33.74.08,Gajahmungkur,2025-11-17,ISPA,137,58310,47.2,27.0,82.7
33.74.09,Genuk,2025-11-17,ISPA,307,112400,76.8,27.0,83.3
33.74.10,Pedurungan,2025-11-17,ISPA,1227,192500,76.8,27.1,83.3
33.74.11,Tembalang,2025-11-17,ISPA,1035,185400,83.8,25.9,85.6
33.74.12,Banyumanik,2025-11-17,ISPA,920,142100,83.8,25.9,85.6
33.74.13,Gunungpati,2025-11-17,ISPA,304,98200,125.2,24.8,86.6
33.74.14,Mijen,2025-11-17,ISPA,513,78900,99.0,25.4,86.7
33.74.15,Ngaliyan,2025-11-17,ISPA,703,145800,76.6,26.5,84.4
33.74.16,Tugu,2025-11-17,ISPA,525,32100,76.6,27.2,84.6
33.74.01,Semarang Tengah,2025-11-24,ISPA,268,62540,8.1,28.6,68.4
33.74.02,Semarang Utara,2025-11-24,ISPA,889,128450,8.1,28.8,68.6
33.74.03,Semarang Timur,2025-11-24,ISPA,293,72130,8.1,28.6,68.4
33.74.04,Semarang Selatan,2025-11-24,ISPA,510,70890,8.1,28.6,68.4
33.74.05,Semarang Barat,2025-11-24,ISPA,1036,158726,8.1,28.8,68.6
33.74.06,Gayamsari,2025-11-24,ISPA,276,68900,8.1,28.6,68.4
33.74.07,Candisari,2025-11-24,ISPA,391,78420,8.1,28.6,68.4
33.74.08,Gajahmungkur,2025-11-24,ISPA,137,58310,8.1,28.6,68.4
33.74.09,Genuk,2025-11-24,ISPA,307,112400,19.9,27.8,76.6
33.74.10,Pedurungan,2025-11-24,ISPA,1227,192500,19.9,27.9,76.6
33.74.11,Tembalang,2025-11-24,ISPA,1035,185400,29.2,26.7,78.9
33.74.12,Banyumanik,2025-11-24,ISPA,920,142100,29.2,26.7,78.9
33.74.13,Gunungpati,2025-11-24,ISPA,304,98200,38.1,25.8,76.9
33.74.14,Mijen,2025-11-24,ISPA,513,78900,39.2,26.4,75.9
33.74.15,Ngaliyan,2025-11-24,ISPA,703,145800,13.4,27.5,75.3
33.74.16,Tugu,2025-11-24,ISPA,525,32100,13.4,28.2,75.3
33.74.01,Semarang Tengah,2025-12-01,ISPA,175,62540,25.8,27.3,80.0
33.74.02,Semarang Utara,2025-12-01,ISPA,414,128450,25.8,27.5,80.1
33.74.03,Semarang Timur,2025-12-01,ISPA,268,72130,25.8,27.3,80.0
33.74.04,Semarang Selatan,2025-12-01,ISPA,304,70890,25.8,27.3,80.0
33.74.05,Semarang Barat,2025-12-01,ISPA,690,158726,25.8,27.5,80.1
33.74.06,Gayamsari,2025-12-01,ISPA,231,68900,25.8,27.3,80.0
33.74.07,Candisari,2025-12-01,ISPA,277,78420,25.8,27.3,80.0
33.74.08,Gajahmungkur,2025-12-01,ISPA,95,58310,25.8,27.3,80.0
33.74.09,Genuk,2025-12-01,ISPA,262,112400,41.1,27.0,82.1
33.74.10,Pedurungan,2025-12-01,ISPA,544,192500,41.1,27.2,82.1
33.74.11,Tembalang,2025-12-01,ISPA,774,185400,60.6,26.0,84.7
33.74.12,Banyumanik,2025-12-01,ISPA,613,142100,60.6,26.0,84.7
33.74.13,Gunungpati,2025-12-01,ISPA,216,98200,75.6,25.0,85.3
33.74.14,Mijen,2025-12-01,ISPA,334,78900,83.6,25.5,85.6
33.74.15,Ngaliyan,2025-12-01,ISPA,475,145800,50.1,26.7,83.3
33.74.16,Tugu,2025-12-01,ISPA,337,32100,50.1,27.3,83.3
33.74.01,Semarang Tengah,2025-12-08,ISPA,175,62540,47.5,26.5,86.1
33.74.02,Semarang Utara,2025-12-08,ISPA,414,128450,47.5,26.7,86.3
33.74.03,Semarang Timur,2025-12-08,ISPA,268,72130,47.5,26.5,86.1
33.74.04,Semarang Selatan,2025-12-08,ISPA,304,70890,47.5,26.5,86.1
33.74.05,Semarang Barat,2025-12-08,ISPA,690,158726,47.5,26.7,86.3
33.74.06,Gayamsari,2025-12-08,ISPA,231,68900,47.5,26.5,86.1
33.74.07,Candisari,2025-12-08,ISPA,277,78420,47.5,26.5,86.1
33.74.08,Gajahmungkur,2025-12-08,ISPA,95,58310,47.5,26.5,86.1
33.74.09,Genuk,2025-12-08,ISPA,262,112400,44.5,26.6,85.4
33.74.10,Pedurungan,2025-12-08,ISPA,544,192500,44.5,26.7,85.4
33.74.11,Tembalang,2025-12-08,ISPA,774,185400,73.1,25.5,88.6
33.74.12,Banyumanik,2025-12-08,ISPA,613,142100,73.1,25.5,88.6
33.74.13,Gunungpati,2025-12-08,ISPA,216,98200,103.3,24.6,89.0
33.74.14,Mijen,2025-12-08,ISPA,334,78900,82.3,25.3,88.1
33.74.15,Ngaliyan,2025-12-08,ISPA,475,145800,79.4,26.1,86.7
33.74.16,Tugu,2025-12-08,ISPA,337,32100,79.4,26.8,86.7
33.74.01,Semarang Tengah,2025-12-15,ISPA,175,62540,35.2,27.2,80.4
33.74.02,Semarang Utara,2025-12-15,ISPA,414,128450,35.2,27.4,80.4
33.74.03,Semarang Timur,2025-12-15,ISPA,268,72130,35.2,27.2,80.4
33.74.04,Semarang Selatan,2025-12-15,ISPA,304,70890,35.2,27.2,80.4
33.74.05,Semarang Barat,2025-12-15,ISPA,690,158726,35.2,27.4,80.4
33.74.06,Gayamsari,2025-12-15,ISPA,231,68900,35.2,27.2,80.4
33.74.07,Candisari,2025-12-15,ISPA,277,78420,35.2,27.2,80.4
33.74.08,Gajahmungkur,2025-12-15,ISPA,95,58310,35.2,27.2,80.4
33.74.09,Genuk,2025-12-15,ISPA,262,112400,31.3,27.0,82.1
33.74.10,Pedurungan,2025-12-15,ISPA,544,192500,31.3,27.1,82.1
33.74.11,Tembalang,2025-12-15,ISPA,774,185400,69.5,26.0,82.7
33.74.12,Banyumanik,2025-12-15,ISPA,613,142100,69.5,26.0,82.7
33.74.13,Gunungpati,2025-12-15,ISPA,216,98200,102.2,25.1,83.4
33.74.14,Mijen,2025-12-15,ISPA,334,78900,102.2,25.6,84.3
33.74.15,Ngaliyan,2025-12-15,ISPA,475,145800,57.5,26.7,81.7
33.74.16,Tugu,2025-12-15,ISPA,337,32100,57.5,27.3,81.7
33.74.01,Semarang Tengah,2025-12-22,ISPA,175,62540,47.3,27.1,84.6
33.74.02,Semarang Utara,2025-12-22,ISPA,414,128450,47.3,27.3,84.6
33.74.03,Semarang Timur,2025-12-22,ISPA,268,72130,47.3,27.1,84.6
33.74.04,Semarang Selatan,2025-12-22,ISPA,304,70890,47.3,27.1,84.6
33.74.05,Semarang Barat,2025-12-22,ISPA,690,158726,47.3,27.3,84.6
33.74.06,Gayamsari,2025-12-22,ISPA,231,68900,47.3,27.1,84.6
33.74.07,Candisari,2025-12-22,ISPA,277,78420,47.3,27.1,84.6
33.74.08,Gajahmungkur,2025-12-22,ISPA,95,58310,47.3,27.1,84.6
33.74.09,Genuk,2025-12-22,ISPA,262,112400,36.6,27.0,84.1
33.74.10,Pedurungan,2025-12-22,ISPA,544,192500,36.6,27.2,84.1
33.74.11,Tembalang,2025-12-22,ISPA,774,185400,84.2,26.1,87.0
33.74.12,Banyumanik,2025-12-22,ISPA,613,142100,84.2,26.1,87.0
33.74.13,Gunungpati,2025-12-22,ISPA,216,98200,99.9,25.1,87.3
33.74.14,Mijen,2025-12-22,ISPA,334,78900,119.3,25.6,87.6
33.74.15,Ngaliyan,2025-12-22,ISPA,475,145800,72.4,26.7,85.4
33.74.16,Tugu,2025-12-22,ISPA,337,32100,72.4,27.4,85.6
33.74.01,Semarang Tengah,2025-12-29,ISPA,175,62540,20.8,26.7,82.7
33.74.02,Semarang Utara,2025-12-29,ISPA,414,128450,20.8,26.9,82.7
33.74.03,Semarang Timur,2025-12-29,ISPA,268,72130,20.8,26.7,82.7
33.74.04,Semarang Selatan,2025-12-29,ISPA,304,70890,20.8,26.7,82.7
33.74.05,Semarang Barat,2025-12-29,ISPA,690,158726,20.8,26.9,82.7
33.74.06,Gayamsari,2025-12-29,ISPA,231,68900,20.8,26.7,82.7
33.74.07,Candisari,2025-12-29,ISPA,277,78420,20.8,26.7,82.7
33.74.08,Gajahmungkur,2025-12-29,ISPA,95,58310,20.8,26.7,82.7
33.74.09,Genuk,2025-12-29,ISPA,262,112400,20.0,26.9,82.3
33.74.10,Pedurungan,2025-12-29,ISPA,544,192500,20.0,27.1,82.3
33.74.11,Tembalang,2025-12-29,ISPA,774,185400,32.1,25.6,85.3
33.74.12,Banyumanik,2025-12-29,ISPA,613,142100,32.1,25.6,85.3
33.74.13,Gunungpati,2025-12-29,ISPA,216,98200,40.8,24.4,87.3
33.74.14,Mijen,2025-12-29,ISPA,334,78900,44.2,24.9,89.0
33.74.15,Ngaliyan,2025-12-29,ISPA,475,145800,29.8,26.1,84.3
33.74.16,Tugu,2025-12-29,ISPA,337,32100,29.8,26.8,84.7
